Lý do,Key,Promotion Master Code,Promotion Code,Promo. Detail Line ID,Allocation Code,Brand Code,Brand Name,Section Code,Section Name,Expense Code,Expense Name,Allocation Percent,PA No,Promotion Bus Posting Group,Product Code (Material),Created By,Created Date,Created Time,Last Updated By,Last Updated Date,Last Updated Time,Deleted
Mức (detail line) đã xóa trên SFA,EPS2609009000597940404042105,EPS2609009,0005,8,979,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000598040404042105,EPS2609009,0005,8,980,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000698140404042105,EPS2609009,0006,2,981,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698240404042105,EPS2609009,0006,2,982,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698340404042105,EPS2609009,0006,2,983,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698440404042105,EPS2609009,0006,2,984,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698540404042105,EPS2609009,0006,2,985,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698640404042105,EPS2609009,0006,2,986,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698740404042105,EPS2609009,0006,2,987,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698840404042105,EPS2609009,0006,2,988,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698140404042105,EPS2609009,0006,3,981,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698240404042105,EPS2609009,0006,3,982,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698340404042105,EPS2609009,0006,3,983,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698440404042105,EPS2609009,0006,3,984,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698540404042105,EPS2609009,0006,3,985,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698640404042105,EPS2609009,0006,3,986,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698740404042105,EPS2609009,0006,3,987,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698840404042105,EPS2609009,0006,3,988,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698140404042105,EPS2609009,0006,4,981,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698240404042105,EPS2609009,0006,4,982,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698340404042105,EPS2609009,0006,4,983,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698440404042105,EPS2609009,0006,4,984,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698540404042105,EPS2609009,0006,4,985,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698640404042105,EPS2609009,0006,4,986,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698740404042105,EPS2609009,0006,4,987,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698840404042105,EPS2609009,0006,4,988,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698140404042105,EPS2609009,0006,5,981,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698240404042105,EPS2609009,0006,5,982,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698340404042105,EPS2609009,0006,5,983,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698440404042105,EPS2609009,0006,5,984,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698540404042105,EPS2609009,0006,5,985,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698640404042105,EPS2609009,0006,5,986,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698740404042105,EPS2609009,0006,5,987,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698840404042105,EPS2609009,0006,5,988,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698140404042105,EPS2609009,0006,6,981,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698240404042105,EPS2609009,0006,6,982,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698340404042105,EPS2609009,0006,6,983,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698440404042105,EPS2609009,0006,6,984,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698540404042105,EPS2609009,0006,6,985,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698640404042105,EPS2609009,0006,6,986,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698740404042105,EPS2609009,0006,6,987,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698840404042105,EPS2609009,0006,6,988,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698140404042105,EPS2609009,0006,7,981,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698240404042105,EPS2609009,0006,7,982,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698340404042105,EPS2609009,0006,7,983,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698440404042105,EPS2609009,0006,7,984,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698540404042105,EPS2609009,0006,7,985,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698640404042105,EPS2609009,0006,7,986,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698740404042105,EPS2609009,0006,7,987,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698840404042105,EPS2609009,0006,7,988,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698140404042105,EPS2609009,0006,8,981,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698240404042105,EPS2609009,0006,8,982,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698340404042105,EPS2609009,0006,8,983,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698440404042105,EPS2609009,0006,8,984,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698540404042105,EPS2609009,0006,8,985,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698640404042105,EPS2609009,0006,8,986,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698740404042105,EPS2609009,0006,8,987,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Mức (detail line) đã xóa trên SFA,EPS2609009000698840404042105,EPS2609009,0006,8,988,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.47027777777778002,
Dòng KM đã xóa trên SFA,EPS2609012000155640114042105,EPS2609012,0001,1,556,401140,Pancake Original,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,90,,,,truc_mt,46275,0.58260416666667003,truc_mt,46275,0.58498842592593003,
Dòng KM đã xóa trên SFA,EPS2609012000155740114142105,EPS2609012,0001,1,557,401141,Pancake Chocolate,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,10,,,,truc_mt,46275,0.58260416666667003,truc_mt,46275,0.58498842592593003,
Mức (detail line) đã xóa trên SFA,EPS2609012000255840114042105,EPS2609012,0002,2,558,401140,Pancake Original,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,90,,,,truc_mt,46275,0.58260416666667003,truc_mt,46275,0.58747685185184995,
Mức (detail line) đã xóa trên SFA,EPS2609012000255940114142105,EPS2609012,0002,2,559,401141,Pancake Chocolate,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,10,,,,truc_mt,46275,0.58260416666667003,truc_mt,46275,0.58747685185184995,
Mức (detail line) đã xóa trên SFA,EPS2609012000256040114042105,EPS2609012,0002,2,560,401140,Pancake Original,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,90,,,,truc_mt,46275,0.58260416666667003,truc_mt,46275,0.58747685185184995,
Mức (detail line) đã xóa trên SFA,EPS2609012000256140114142105,EPS2609012,0002,2,561,401141,Pancake Chocolate,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,10,,,,truc_mt,46275,0.58260416666667003,truc_mt,46275,0.58747685185184995,
Dòng KM đã xóa trên SFA,EPS2609019002940040211642103,EPS2609019,0029,1,400,402116,Gyoza JP Dumpling,42103,Food Service Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,hanh_lth,46276,0.67210648148148,hanh_lth,46276,0.67320601851852002,
Dòng KM đã xóa trên SFA,EPS2609019003040140211642103,EPS2609019,0030,1,401,402116,Gyoza JP Dumpling,42103,Food Service Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,hanh_lth,46276,0.67210648148148,hanh_lth,46276,0.67320601851852002,
Dòng KM đã xóa trên SFA,EPS2609026000258340202042105,EPS2609026,0002,1,583,402020,Retail,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,50,,,,truc_mt,46281,0.76166666666667004,truc_mt,46281,0.76497685185185005,
Dòng KM đã xóa trên SFA,EPS2609026000258440404042105,EPS2609026,0002,1,584,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,50,,,,truc_mt,46281,0.76166666666667004,truc_mt,46281,0.76497685185185005,
Dòng KM đã xóa trên SFA,EPS26090400002140404042105,EPS2609040,0002,1,1,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,50,,,,ri_nt,46288,0.44078703703703997,ri_nt,46288,0.46869212962963003,
Dòng KM đã xóa trên SFA,EPS26090400002240202042105,EPS2609040,0002,1,2,402020,Retail,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,50,,,,ri_nt,46288,0.44078703703703997,ri_nt,46288,0.46869212962963003,
Dòng KM đã xóa trên SFA,EPS26090450002140202042103,EPS2609045,0002,1,1,402020,Retail,42103,Food Service Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,hanh_lth,46288,0.63237268518518996,hanh_lth,46288,0.63266203703704005,
Dòng KM đã xóa trên SFA,EPS26090570001140505742103,EPS2609057,0001,1,1,405057,Aji-mayo for bread,42103,Food Service Sales,6418141050,PROMOTION,100,,,,Le Thi Thanh Van,46290,0.34618055555555999,Le Thi Thanh Van,46290,0.34751157407407002,
